TransactionID,OrderDate,SKU,ProductName,Category,Channel,Quantity,UnitPrice,Returned,CustomerCity,PaymentMethod,DiscountCode
T00934,2025-01-21,SKU-008,Smart Watch Strap,Accessories,Organic,2,22.0,Yes,lahore,COD,
T00935,2025-01-22,SKU-003,Performance Sneakers White,Shoes,organic,1,,No,Karachi,Cash on Delivery,WELCOME10
T00936,2025-01-31,SKU-013,Phone Tripod Mini,Electronics,Website,1,24.7,No,KHI,Bank Transfer,EIDSALE
T00937,2025-03-16,SKU-005,Gym Bottle Steel,Accessories,facebook,1,18.0,No,Faisalabad,Card,FREESHIP
T00938,2025-03-01,SKU-011,Travel Backpack,Bags,instagram,1,72.0,No,Islamabad,Card,
T00939,2025-01-22,SKU-008,Smart Watch Strap,Accessories,facebook,2,23.1,No,Karachi,Cash on Delivery,WELCOME10
T00940,2025-02-13,SKU-004,Performance Sneakers Black,Shoes,Google,1,92.4,No,Lahore,card,FREESHIP
T00941,2025-01-19,SKU-013,Phone Tripod Mini,Electronics,Facebook,1,26.0,No,,,
T00942,2025-02-27,SKU-015,Reusable Tote Bag,Accessories,google,1,14.7,No,,card,NEWCUSTOMER
T00943,2025-03-29,SKU-004,Performance Sneakers Black,Shoes,instagram,1,79.2,No,Rawalpindi,,NEWCUSTOMER
T00944,2025-02-02,SKU-007,Wireless Earbuds Lite,Electronics,FB,1,58.5,No,lahore,,NEWCUSTOMER
T00945,2025-01-05,SKU-010,Compression Shirt,Apparel,IG,3,38.0,No,Lahore,Cash on Delivery,FREESHIP
T00946,2025-01-09,SKU-011,Travel Backpack,Bags,google,1,64.8,No,Islamabad,COD,EIDSALE
T00947,2025-01-05,SKU-012,Laptop Sleeve 14 inch,Bags,instagram,1,29.4,No,Multan,card,FREESHIP
T00948,2025-01-05,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,2,45.0,No,,COD,WELCOME10
T00949,2025-03-23,SKU-004,Performance Sneakers Black,Shoes,,2,88.0,No,Karachi,Bank Transfer,FREESHIP
T00950,2025-02-11,SKU-003,Performance Sneakers White,Shoes,google,1,85.0,No,Multan,Cash on Delivery,NEWCUSTOMER
T00951,2025-03-06,SKU-002,Urban Hoodie Grey,Apparel,GAds,1,49.35,No,lahore,,EIDSALE
T00952,2025-03-22,SKU-009,Running Shorts Navy,Apparel,Search,2,32.0,No,Multan,Cash on Delivery,WELCOME10
T00953,2025-01-27,SKU-005,Gym Bottle Steel,Accessories,Facebook Ads,1,18.0,No,,card,
T00954,2025-02-24,SKU-006,Yoga Mat Premium,Fitness,Facebook,3,35.0,No,Karachi,Card,EIDSALE
T00955,2025-01-16,SKU-010,Compression Shirt,apparel,instagram,1,39.9,No,KHI,Cash on Delivery,NEWCUSTOMER
T00956,2025-01-18,SKU-015,Reusable Tote Bag,Accessories,Instagram Ads,1,14.0,No,Islamabad,COD,FREESHIP
T00957,2025-03-27,SKU-004,Performance Sneakers Black,Shoes,instagram,1,88.0,No,Karachi,Card,
T00958,2025-01-01,SKU-014,Desk Lamp LED,Home,Facebook Ads,1,40.0,No,Karachi,Bank Transfer,EIDSALE
T00959,2025-01-05,SKU-008,Smart Watch Strap,Accessories,Instagram Ads,1,22.0,No,lahore,COD,FREESHIP
T00960,2025-02-24,SKU-006,Yoga Mat Premium,fitness,Instagram Ads,2,35.0,No,Islamabad,Bank Transfer,EIDSALE
T00961,2025-01-23,SKU-010,Compression Shirt,Apparel,Google,2,38.0,No,Karachi,Card,FREESHIP
T00962,2025-02-23,SKU-004,Performance Sneakers Black,Shoes,Meta FB,1,88.0,No,Islamabad,Bank Transfer,FREESHIP
T00963,2025-03-13,SKU-009,Running Shorts Navy,Apparel,Instagram Ads,1,28.8,No,lahore,card,
T00964,2025-03-12,SKU-013,Phone Tripod Mini,Electronics,Google,1,26.0,No,Islamabad,Card,EIDSALE
T00965,2025-03-20,SKU-003,Performance Sneakers White,Shoes,Insta,3,89.25,No,Islamabad,COD,WELCOME10
T00966,2025-03-15,SKU-013,Phone Tripod Mini,Electronics,IG,1,26.0,No,Islamabad,card,EIDSALE
T00967,2025-02-02,sku-008,Smart Watch Strap,Accessories,organic,1,23.1,No,Islamabad,card,
T00968,2025-03-18,SKU-007,Wireless Earbuds Lite,Electronics,Instagram Ads,2,65.0,No,Rawalpindi,COD,WELCOME10
T00969,2025-01-18,SKU-012,Laptop Sleeve 14 inch,,Instagram,1,28.0,Yes,lahore,Cash on Delivery,NEWCUSTOMER
T00970,2025-01-27,SKU-010,Compression Shirt,Apparel,GAds,1,38.0,No,Lahore,COD,
T00971,2025-03-24,SKU-002,Urban Hoodie Grey,Apparel,instagram,1,44.65,Yes,Karachi,Card,WELCOME10
T00972,2025-03-17,SKU-011,Travel Backpack,Bags,Google,1,68.4,No,,card,
T00973,2025-01-15,SKU-003,Performance Sneakers White,Shoes,FB,2,85.0,No,Islamabad,Card,
T00974,2025-01-15,SKU-005,Gym Bottle Steel,Accessories,FB,1,16.2,No,Rawalpindi,COD,NEWCUSTOMER
T00975,2025-01-25,SKU-006,Yoga Mat Premium,Fitness,Meta FB,1,35.0,No,Faisalabad,COD,
T00976,2025-02-20,SKU-009,Running Shorts Navy,Apparel,Facebook Ads,2,28.8,No,Rawalpindi,,EIDSALE
T00977,2025-01-09,SKU-012,Laptop Sleeve 14 inch,Bags,Google,2,28.0,No,Karachi,COD,FREESHIP
T00978,2025-02-15,SKU-008,Smart Watch Strap,,Instagram Ads,1,22.0,No,Islamabad,Card,WELCOME10
T00979,2025-02-16,SKU-009,Running Shorts Navy,Apparel,instagram,1,32.0,No,Lahore,card,WELCOME10
T00980,2025-01-14,SKU-005,Gym Bottle Steel,,FB,2,18.9,No,Lahore,COD,
T00981,2025-02-21,SKU-015,Reusable Tote Bag,Accessories,Instagram Ads,1,14.0,No,Islamabad,COD,EIDSALE
T00982,2025-02-02,SKU-007,Wireless Earbuds Lite,electronics,Facebook,1,65.0,No,,Cash on Delivery,WELCOME10
T00983,2025-01-12,SKU-007,Wireless Earbuds Lite,Electronics,Instagram,1,58.5,Yes,Karachi,Bank Transfer,
T00984,2025-02-22,SKU-006,Yoga Mat Premium,,facebook,2,35.0,No,KHI,Bank Transfer,FREESHIP
T00985,2025-01-26,SKU-001,Urban Hoodie Black,Apparel,Insta,1,40.5,No,KHI,Card,EIDSALE
T00986,2025-01-26,SKU-009,Running Shorts Navy,Apparel,facebook,3,30.4,No,Islamabad,,FREESHIP
T00987,2025-02-23,SKU-006,Yoga Mat Premium,Fitness,Facebook Ads,1,35.0,No,Faisalabad,Card,
T00988,2025-03-12,SKU-001,Urban Hoodie Black,Apparel,GAds,1,45.0,No,KHI,Card,NEWCUSTOMER
T00989,2025-02-20,SKU-012,Laptop Sleeve 14 inch,Bags,Instagram Ads,1,29.4,No,Faisalabad,Card,FREESHIP
T00990,2025-03-04,SKU-004,Performance Sneakers Black,Shoes,facebook,1,88.0,No,Faisalabad,Cash on Delivery,NEWCUSTOMER
T00991,2025-01-02,SKU-001,Urban Hoodie Black,Apparel,GAds,1,42.75,No,KHI,COD,
T00992,2025-03-27,SKU-010,Compression Shirt,Apparel,IG,1,34.2,No,KHI,Cash on Delivery,FREESHIP
T00993,2025-02-26,SKU-015,Reusable Tote Bag,Accessories,Search,1,12.6,No,,Bank Transfer,EIDSALE
T00994,2025-02-15,SKU-008,Smart Watch Strap,Accessories,Google Ads,1,20.9,No,KHI,Card,FREESHIP
T00995,2025-01-24,SKU-013,Phone Tripod Mini,Electronics,Instagram,1,24.7,No,Faisalabad,COD,NEWCUSTOMER
T00996,2025-03-01,SKU-011,Travel Backpack,Bags,Instagram Ads,1,72.0,No,,Card,EIDSALE
T00997,2025-02-01,SKU-003,Performance Sneakers White,Shoes,Meta FB,1,85.0,No,,COD,EIDSALE
T00998,2025-03-31,SKU-009,Running Shorts Navy,Apparel,google,1,32.0,No,lahore,Card,WELCOME10
T00999,2025-02-15,SKU-008,Smart Watch Strap,Accessories,facebook,1,19.8,No,KHI,,NEWCUSTOMER
T01000,2025-02-03,SKU-005,Gym Bottle Steel,,Meta FB,1,16.2,No,Karachi,COD,
T01001,2025-02-15,SKU-010,Compression Shirt,Apparel,Direct,4,38.0,No,Rawalpindi,Card,EIDSALE
T01002,2025-03-31,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,2,42.75,No,Faisalabad,Bank Transfer,
T01003,2025-03-02,SKU-011,Travel Backpack,Bags,Instagram,2,72.0,No,Lahore,card,FREESHIP
T01004,2025-02-26,SKU-004,Performance Sneakers Black,Shoes,Instagram,2,88.0,No,KHI,Cash on Delivery,WELCOME10
T01005,2025-03-12,SKU-006,Yoga Mat Premium,Fitness,organic,1,36.75,No,Karachi,Card,NEWCUSTOMER
T01006,2025-03-29,SKU-012,Laptop Sleeve 14 inch,,Direct,1,26.6,No,,,
T01007,2025-03-13,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook Ads,1,29.4,No,Lahore,Card,
T01008,2025-01-18,SKU-004,Performance Sneakers Black,Shoes,Website,1,88.0,No,,card,FREESHIP
T01009,2025-01-21,SKU-001,Urban Hoodie Black,Apparel ,GAds,1,45.0,No,Multan,COD,WELCOME10
T01010,2025-01-17,SKU-004,Performance Sneakers Black,Shoes,GAds,2,83.6,No,,,EIDSALE
T01011,2025-01-02,SKU-010,Compression Shirt,Apparel,Google Ads,2,38.0,No,lahore,Bank Transfer,FREESHIP
T01012,2025-01-04,sku-002,Urban Hoodie Grey,Apparel,Facebook,1,42.3,No,KHI,Card,
T01013,2025-03-05,SKU-015,Reusable Tote Bag,Accessories,Facebook,1,12.6,No,Islamabad,,FREESHIP
T01014,2025-02-24,SKU-001,Urban Hoodie Black,Apparel,Google Ads,1,40.5,No,,Cash on Delivery,
T01015,2025-01-22,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,18.0,No,Faisalabad,Card,
T01016,2025-02-17,SKU-004,Performance Sneakers Black,Shoes,Insta,2,88.0,Yes,lahore,,NEWCUSTOMER
T01017,2025-02-20,SKU-012,Laptop Sleeve 14 inch,bags,Facebook Ads,1,29.4,No,,,WELCOME10
T01018,2025-01-02,SKU-010,Compression Shirt,Apparel,Facebook,1,36.1,No,Rawalpindi,Bank Transfer,
T01019,2025-01-30,SKU-005,Gym Bottle Steel,Accessories,Facebook Ads,1,18.9,No,Faisalabad,Cash on Delivery,
T01020,2025-02-02,SKU-004,Performance Sneakers Black,Shoes,GAds,1,83.6,Yes,Rawalpindi,card,
T01021,2025-03-25,SKU-011,Travel Backpack,Bags,GAds,1,64.8,No,,Cash on Delivery,NEWCUSTOMER
T01022,2025-01-20,SKU-014,Desk Lamp LED,Home,Search,1,40.0,No,Faisalabad,card,WELCOME10
T01023,2025-03-18,SKU-008,Smart Watch Strap,Accessories,Website,1,22.0,No,Karachi,COD,
T01024,2025-02-20,SKU-015,Reusable Tote Bag,Accessories,Meta FB,1,14.0,No,Karachi,Card,
T01025,2025-01-03,SKU-001,Urban Hoodie Black,,Instagram Ads,1,45.0,Yes,KHI,,FREESHIP
T01026,2025-02-07,SKU-003,Performance Sneakers White,Shoes,Instagram,1,89.25,No,KHI,Card,FREESHIP
T01027,2025-03-12,SKU-009,Running Shorts Navy,Apparel ,Facebook Ads,1,,No,lahore,card,WELCOME10
T01028,2025-02-12,SKU-015,Reusable Tote Bag,Accessories,Instagram Ads,2,14.0,Yes,Karachi,Card,
T01029,2025-01-12,SKU-010,Compression Shirt,Apparel,Google Ads,4,38.0,No,lahore,Card,NEWCUSTOMER
T01030,2025-01-25,SKU-006,Yoga Mat Premium,Fitness,IG,1,33.25,No,KHI,COD,NEWCUSTOMER
T01031,2025-03-14,SKU-002,Urban Hoodie Grey,Apparel,Instagram Ads,2,47.0,No,lahore,card,
T01032,2025-01-12,SKU-002,Urban Hoodie Grey,Apparel,GAds,1,49.35,No,Lahore,Cash on Delivery,EIDSALE
T01033,2025-02-16,SKU-005,Gym Bottle Steel,Accessories,Facebook,1,17.1,No,Karachi,Card,NEWCUSTOMER
T01034,2025-02-05,SKU-002,Urban Hoodie Grey,Apparel,google,3,44.65,No,Lahore,,EIDSALE
T01035,2025-01-14,SKU-013,Phone Tripod Mini,Electronics,Facebook Ads,1,26.0,No,Multan,card,
T01036,2025-01-09,SKU-009,Running Shorts Navy,Apparel,Facebook Ads,1,32.0,No,Islamabad,Cash on Delivery,NEWCUSTOMER
T01037,2025-01-01,SKU-001,Urban Hoodie Black,Apparel,instagram,1,47.25,No,KHI,Bank Transfer,
T01038,2025-03-13,SKU-009,Running Shorts Navy,,Google,1,28.8,No,Karachi,,
T01039,2025-01-06,SKU-011,Travel Backpack,,facebook,1,,No,Multan,,
T01040,2025-03-25,SKU-002,Urban Hoodie Grey,Apparel,IG,1,47.0,No,KHI,Cash on Delivery,WELCOME10
T01041,2025-02-02,SKU-004,Performance Sneakers Black,Shoes,Instagram,1,92.4,Yes,Faisalabad,Cash on Delivery,
T01042,2025-01-05,SKU-004,Performance Sneakers Black,Shoes,Facebook Ads,2,92.4,No,Multan,card,EIDSALE
T01043,2025-01-20,SKU-006,Yoga Mat Premium,Fitness,Facebook Ads,4,33.25,Yes,Faisalabad,Cash on Delivery,NEWCUSTOMER
T01044,2025-01-30,SKU-005,Gym Bottle Steel,Accessories,Website,1,18.0,No,,Bank Transfer,FREESHIP
T01045,2025-02-20,SKU-003,Performance Sneakers White,Shoes,Instagram,1,76.5,No,Lahore,,NEWCUSTOMER
T01046,2025-01-13,SKU-007,Wireless Earbuds Lite,Electronics,Instagram Ads,1,68.25,Yes,Islamabad,COD,
T01047,2025-01-30,SKU-005,Gym Bottle Steel,Accessories,Website,1,18.0,No,Multan,Card,
T01048,2025-01-07,SKU-002,Urban Hoodie Grey,Apparel,FB,2,47.0,No,Multan,Card,FREESHIP
T01049,2025-02-26,SKU-010,Compression Shirt,Apparel,google,1,38.0,No,Karachi,Card,
T01050,2025-01-28,SKU-015,Reusable Tote Bag,Accessories,Google,1,12.6,No,Faisalabad,Card,
T01051,2025-01-29,SKU-015,Reusable Tote Bag,Accessories,Meta FB,1,14.0,No,Islamabad,Card,EIDSALE
T01052,2025-03-04,SKU-008,Smart Watch Strap,Accessories,Instagram,1,20.9,No,Faisalabad,Card,
T01053,2025-03-30,SKU-010,Compression Shirt,Apparel,Google Ads,1,34.2,No,,card,FREESHIP
T01054,2025-02-11,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,2,45.0,No,lahore,Cash on Delivery,EIDSALE
T01055,2025-03-15,SKU-010,Compression Shirt,apparel,FB,1,38.0,No,,,
T01056,2025-03-11,SKU-008,Smart Watch Strap,Accessories,IG,1,22.0,No,Lahore,Bank Transfer,
T01057,2025-02-12,SKU-011,Travel Backpack,Bags,,2,64.8,No,,Bank Transfer,WELCOME10
T01058,2025-02-23,SKU-010,Compression Shirt,Apparel,Google,2,38.0,No,Islamabad,Card,FREESHIP
T01059,2025-01-29,SKU-010, Compression Shirt ,Apparel,Insta,1,39.9,No,KHI,Card,NEWCUSTOMER
T01060,2025-02-16,SKU-008,Smart Watch Strap,Accessories,Instagram,1,22.0,No,lahore,,FREESHIP
T01061,2025-03-08,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,3,42.75,No,Islamabad,Cash on Delivery,NEWCUSTOMER
T01062,2025-02-12,SKU-015,Reusable Tote Bag,Accessories ,Facebook,1,12.6,No,Faisalabad,Cash on Delivery,WELCOME10
T01063,2025-03-26,SKU-015,Reusable Tote Bag,Accessories,Facebook,1,13.3,No,Karachi,card,EIDSALE
T01064,2025-03-28,SKU-002,Urban Hoodie Grey,,Instagram,1,49.35,No,Rawalpindi,COD,WELCOME10
T01065,2025-01-17,SKU-010,Compression Shirt,Apparel,Facebook Ads,2,38.0,No,,COD,
T01066,2025-03-18,SKU-004,Performance Sneakers Black,Shoes,google,1,83.6,No,Islamabad,Cash on Delivery,
T01067,2025-01-10,SKU-007,Wireless Earbuds Lite,Electronics,instagram,1,65.0,No,KHI,Bank Transfer,
T01068,2025-01-11,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook,1,28.0,No,,card,
T01069,2025-01-11,SKU-008,Smart Watch Strap,Accessories,GAds,1,22.0,No,,COD,
T01070,2025-03-14,SKU-006,Yoga Mat Premium,Fitness,Meta FB,1,33.25,No,Islamabad,Bank Transfer,WELCOME10
T01071,2025-02-13,SKU-015,Reusable Tote Bag,Accessories,IG,1,14.0,No,Karachi,,NEWCUSTOMER
T01072,2025-02-09,SKU-015,Reusable Tote Bag,Accessories,Search,1,13.3,No,Faisalabad,card,WELCOME10
T01073,2025-01-31,SKU-003,Performance Sneakers White,Shoes,FB,3,85.0,No,,Card,EIDSALE
T01074,2025-02-19,SKU-015,Reusable Tote Bag,Accessories,IG,1,13.3,No,Multan,COD,EIDSALE
T01075,2025-02-04,SKU-005,Gym Bottle Steel,,,2,17.1,No,Karachi,COD,EIDSALE
T01076,2025-01-02,SKU-008,Smart Watch Strap,Accessories,,3,22.0,No,Multan,Cash on Delivery,FREESHIP
T01077,2025-01-31,SKU-001,Urban Hoodie Black,Apparel,GAds,1,45.0,No,Lahore,,EIDSALE
T01078,2025-01-21,SKU-015,Reusable Tote Bag,Accessories,GAds,2,14.0,No,Karachi,,
T01079,2025-03-05,SKU-015,Reusable Tote Bag,Accessories,Google Ads,1,14.0,No,Rawalpindi,Bank Transfer,
T01080,2025-03-06,SKU-012,Laptop Sleeve 14 inch,Bags,facebook,1,26.6,No,,Bank Transfer,
T01081,2025-02-27,SKU-002,Urban Hoodie Grey,Apparel,IG,1,47.0,No,Multan,COD,FREESHIP
T01082,2025-02-17,SKU-005,Gym Bottle Steel,Accessories,Instagram,1,18.0,No,Rawalpindi,Card,FREESHIP
T01083,2025-03-30,SKU-012,Laptop Sleeve 14 inch,Bags,Google Ads,2,25.2,No,,Cash on Delivery,EIDSALE
T01084,2025-01-23,SKU-015,Reusable Tote Bag,Accessories,FB,1,14.7,No,Rawalpindi,COD,WELCOME10
T01085,2025-02-26,SKU-003,Performance Sneakers White,Shoes,instagram,1,85.0,Yes,Multan,COD,WELCOME10
T01086,2025-01-05,SKU-007,Wireless Earbuds Lite,Electronics,Facebook,1,61.75,Yes,Islamabad,COD,FREESHIP
T01087,2025-02-20,SKU-002,Urban Hoodie Grey,Apparel,Search,1,42.3,No,,,EIDSALE
T01088,2025-01-26,SKU-005,Gym Bottle Steel,Accessories,Google Ads,1,18.0,No,Karachi,Cash on Delivery,EIDSALE
T01089,2025-03-27,SKU-013,Phone Tripod Mini,Electronics,Insta,1,26.0,No,Lahore,card,WELCOME10
T01090,2025-02-01,SKU-001, Urban Hoodie Black ,Apparel,Search,1,42.75,No,KHI,Bank Transfer,
T01091,2025-03-26,SKU-001,Urban Hoodie Black,Apparel,Google Ads,1,45.0,No,,Card,EIDSALE
T01092,2025-02-10,SKU-004,Performance Sneakers Black,Shoes,FB,3,92.4,Yes,Multan,Bank Transfer,FREESHIP
T01093,2025-03-15,SKU-011 ,Travel Backpack,Bags,Insta,1,68.4,No,Islamabad,Card,EIDSALE
T01094,2025-01-10,SKU-009,Running Shorts Navy,Apparel,Google,1,33.6,No,,card,NEWCUSTOMER
T01095,2025-03-08,SKU-007,Wireless Earbuds Lite,Electronics,facebook,1,61.75,No,Lahore,card,EIDSALE
T01096,2025-03-02,SKU-009,Running Shorts Navy,Apparel,Insta,2,32.0,No,Karachi,,FREESHIP
T01097,2025-03-28,SKU-011,Travel Backpack,Bags,IG,1,72.0,No,,Bank Transfer,EIDSALE
T01098,2025-03-03,SKU-001,Urban Hoodie Black,Apparel,FB,1,40.5,No,lahore,Cash on Delivery,FREESHIP
T01099,2025-01-26,SKU-005,Gym Bottle Steel,Accessories,Facebook,1,18.0,Yes,,Bank Transfer,NEWCUSTOMER
T01100,2025-01-11,sku-002,Urban Hoodie Grey,Apparel,IG,1,49.35,No,Multan,Bank Transfer,
T01101,2025-01-27,SKU-006,Yoga Mat Premium,Fitness,Facebook,2,31.5,No,Multan,Bank Transfer,FREESHIP
T01102,2025-02-03,SKU-014,Desk Lamp LED,Home,Website,2,40.0,No,Rawalpindi,Cash on Delivery,WELCOME10
T01103,2025-03-16,SKU-006,Yoga Mat Premium,Fitness,Facebook Ads,2,35.0,Yes,Multan,Cash on Delivery,FREESHIP
T01104,2025-01-28,SKU-015,Reusable Tote Bag,Accessories,Search,1,12.6,No,lahore,COD,
T01105,2025-01-06,SKU-007,Wireless Earbuds Lite,Electronics,Meta FB,1,65.0,No,Islamabad,Card,WELCOME10
T01106,2025-02-08,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,18.0,No,lahore,Bank Transfer,FREESHIP
T01107,2025-01-25,SKU-005,Gym Bottle Steel,Accessories,facebook,3,16.2,No,Multan,Cash on Delivery,EIDSALE
T01108,2025-01-29,SKU-002,Urban Hoodie Grey,Apparel,Meta FB,1,47.0,No,Islamabad,Card,WELCOME10
T01109,2025-02-22,SKU-003,Performance Sneakers White,Shoes,Facebook Ads,1,80.75,No,KHI,Card,
T01110,2025-02-10,SKU-010,Compression Shirt,Apparel,,2,36.1,No,lahore,card,EIDSALE
T01111,2025-02-08,SKU-003,Performance Sneakers White,Shoes,FB,1,85.0,No,Islamabad,card,EIDSALE
T01112,2025-01-26,SKU-003,Performance Sneakers White,,Insta,1,85.0,Yes,Karachi,COD,WELCOME10
T01113,2025-02-02,SKU-005,Gym Bottle Steel,Accessories,Instagram,1,17.1,No,Multan,Bank Transfer,WELCOME10
T01114,2025-02-17,SKU-003,Performance Sneakers White,Shoes,FB,3,89.25,No,Islamabad,Card,WELCOME10
T01115,2025-03-16,SKU-012,Laptop Sleeve 14 inch,Bags,Google,1,29.4,No,,Bank Transfer,
T01116,2025-01-14,SKU-013,Phone Tripod Mini,Electronics,Instagram Ads,1,26.0,No,,Bank Transfer,
T01117,2025-01-20,SKU-012,Laptop Sleeve 14 inch,Bags,Insta,1,28.0,No,,Cash on Delivery,EIDSALE
T01118,2025-01-19,SKU-015,Reusable Tote Bag,Accessories,Insta,1,14.0,No,KHI,Card,WELCOME10
T01119,2025-03-20,SKU-001,Urban Hoodie Black,Apparel,Organic,1,45.0,No,Multan,Card,NEWCUSTOMER
T01120,2025-01-23,SKU-008,Smart Watch Strap,Accessories,Google,1,22.0,No,Islamabad,COD,
T01121,2025-02-18,SKU-003 ,Performance Sneakers White,Shoes,GAds,1,89.25,No,KHI,COD,WELCOME10
T01122,2025-01-03,SKU-005,Gym Bottle Steel,,google,1,16.2,No,Lahore,Bank Transfer,NEWCUSTOMER
T01123,2025-01-10,SKU-009,Running Shorts Navy,Apparel,Google Ads,2,30.4,No,Multan,card,WELCOME10
T01124,2025-02-10,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook Ads,1,28.0,No,Multan,Cash on Delivery,
T01125,2025-01-10,SKU-005,Gym Bottle Steel,Accessories,google,1,18.0,No,Islamabad,,FREESHIP
T01126,2025-01-24,SKU-001,Urban Hoodie Black,Apparel,IG,1,40.5,No,KHI,Card,
T01127,2025-01-21,SKU-001,Urban Hoodie Black,Apparel,Google Ads,2,45.0,No,Karachi,,EIDSALE
T01128,2025-03-10,SKU-007,Wireless Earbuds Lite,Electronics,Instagram,1,58.5,Yes,Islamabad,,
T01129,2025-03-06,SKU-015,Reusable Tote Bag,Accessories,instagram,1,14.0,No,Faisalabad,,
T01130,2025-03-26,SKU-003,Performance Sneakers White,Shoes,Instagram Ads,2,85.0,Yes,KHI,COD,
T01131,2025-03-14,SKU-012,Laptop Sleeve 14 inch,Bags,Google,1,25.2,No,KHI,Card,
T01132,2025-03-12,SKU-001,Urban Hoodie Black,Apparel,facebook,1,45.0,No,Islamabad,Cash on Delivery,EIDSALE
T01133,2025-01-01,SKU-005,Gym Bottle Steel,accessories,FB,1,16.2,No,,Cash on Delivery,WELCOME10
T01134,2025-01-08,SKU-006,Yoga Mat Premium,Fitness,Instagram Ads,1,33.25,No,KHI,Cash on Delivery,FREESHIP
T01135,2025-03-03,SKU-005,Gym Bottle Steel,Accessories,Search,1,18.0,No,lahore,Card,WELCOME10
T01136,2025-01-01,SKU-015,Reusable Tote Bag,Accessories,Meta FB,2,14.0,No,Rawalpindi,Bank Transfer,WELCOME10
T01137,2025-03-09,SKU-007,Wireless Earbuds Lite,Electronics,Google,1,61.75,No,Islamabad,Card,
T01138,2025-03-25,SKU-013,Phone Tripod Mini,Electronics,Facebook,1,24.7,No,,Cash on Delivery,NEWCUSTOMER
T01139,2025-03-26,SKU-007,Wireless Earbuds Lite,Electronics,Google,4,68.25,No,Islamabad,Cash on Delivery,EIDSALE
T01140,2025-01-27,SKU-005,Gym Bottle Steel,Accessories,instagram,2,18.0,No,Faisalabad,COD,NEWCUSTOMER
T01141,2025-03-02,SKU-003,Performance Sneakers White,Shoes,Instagram Ads,1,85.0,Yes,lahore,Bank Transfer,
T01142,2025-03-21,SKU-013,Phone Tripod Mini,Electronics,Facebook Ads,1,23.4,No,lahore,Cash on Delivery,
T01143,2025-03-10,SKU-002,Urban Hoodie Grey,,instagram,1,47.0,No,KHI,card,
T01144,2025-01-05,SKU-003,Performance Sneakers White,Shoes,facebook,1,80.75,No,Faisalabad,Bank Transfer,NEWCUSTOMER
T01145,2025-03-11,SKU-008, Smart Watch Strap ,Accessories,Facebook,1,22.0,No,Karachi,Cash on Delivery,EIDSALE
T01146,2025-02-27,SKU-012,Laptop Sleeve 14 inch,Bags,Organic,1,28.0,No,Multan,,WELCOME10
T01147,2025-02-07,SKU-002,Urban Hoodie Grey,Apparel,Meta FB,1,44.65,No,lahore,,
T01148,2025-03-24,SKU-012,Laptop Sleeve 14 inch,Bags,FB,1,29.4,No,Lahore,card,FREESHIP
T01149,2025-02-21,SKU-013,Phone Tripod Mini,Electronics,IG,3,24.7,No,lahore,COD,EIDSALE
T01150,2025-01-24,SKU-002,Urban Hoodie Grey,Apparel,FB,1,49.35,No,Faisalabad,Cash on Delivery,EIDSALE
T01151,2025-03-18,SKU-006,Yoga Mat Premium,Fitness,FB,1,35.0,Yes,Islamabad,,NEWCUSTOMER
T01152,2025-03-26,SKU-003,Performance Sneakers White,Shoes,Facebook,3,80.75,No,Faisalabad,Cash on Delivery,
T01153,2025-02-11,SKU-010,Compression Shirt,Apparel,Facebook Ads,1,34.2,No,Karachi,Cash on Delivery,EIDSALE
T01154,2025-01-08,SKU-005,Gym Bottle Steel,Accessories,Facebook,1,16.2,No,Multan,COD,EIDSALE
T01155,2025-02-07,SKU-002,Urban Hoodie Grey,Apparel,google,1,42.3,No,Rawalpindi,Card,EIDSALE
T01156,2025-01-25,SKU-002,Urban Hoodie Grey,Apparel,Facebook,2,47.0,No,Lahore,Cash on Delivery,FREESHIP
T01157,2025-03-13,SKU-001,Urban Hoodie Black,Apparel,google,1,45.0,Yes,lahore,,EIDSALE
T01158,2025-02-11,SKU-011,Travel Backpack,Bags,instagram,1,64.8,No,lahore,Card,
T01159,2025-03-17,SKU-012,Laptop Sleeve 14 inch,Bags,Instagram,4,28.0,No,,Bank Transfer,EIDSALE
T01160,2025-01-04,SKU-010,Compression Shirt,Apparel,Meta FB,1,38.0,No,Islamabad,Card,
T01161,2025-02-07,SKU-014,Desk Lamp LED,Home,Facebook Ads,1,42.0,No,lahore,Cash on Delivery,EIDSALE
T01162,2025-03-04,SKU-005,Gym Bottle Steel,Accessories,GAds,2,18.0,No,lahore,,NEWCUSTOMER
T01163,2025-01-10,SKU-013,Phone Tripod Mini,Electronics ,Meta FB,1,23.4,No,Faisalabad,Bank Transfer,EIDSALE
T01164,2025-01-27,SKU-006,Yoga Mat Premium,Fitness,Google Ads,1,33.25,No,Multan,card,NEWCUSTOMER
